Entry ID,BCCODE,BCODE,Basin Name,CCODE,Country_Name,2016Update ID,2010_TREATY_DocID,TFDDID,Unified Primary 2016 Treaty ID,Primary2010_Treaty_DocID,PrimaryTFDDID, TFDDID Linkage,DocID Linkage,DocumentName,DateSigned,Signatories,DocType,Format,Source,Notes,LocationSigned,Region_Continent,PRIMARY_COUNTRY_SUBREGION,Treaty Basin(s),TFDD Basin(s),NumberParties,AdditionalComments,MinorAgreement,Reference to Precedence,Agreement Purpose,GeoScope,Issue Area,RBO,Infrastructure,Allocation,Alloc_Article,Alloc_Text,Hydropower,Hydro_Article,Hydropower_Text,Irrigation,Irrigation_Article,Groundwater,Groundwater_Article,Environment,Enviro_Article,Equity_Sustainability,Equity_Article,Equity_Sustainability_Text,LocalNeeds,LocalNeeds_Article,Construct_Right,Construct_Article,Construct_Ban,ConstructBan_Article,PriorNotification,PriorNotif_Article,Navigation,Nav_Article,Fishing,Fish_Article,BorderIssues,Border_Article,TerritorialIssues,Territorial_Article,NonWater Linkage,NonWater_Article,NonWaterLink_Comments,NonWater_Embed,Uncertainty Explicit,UncertExplicit_Article,VarMgmt,VarMgmt_Article,NeedsVariability,NeedsVar_Article,AltScenarios,AltScen_Article,PredictionModel,PredictionModel_Article,JointMgmt,JointMgmt_Article,CommName,TechCoop,TechCoop_Article,InfoExchange,InfoExchange_Article,Monitoring,Monitoring_Article,Conflict Resolution Mechanism,ConflictRes_Article,AgreeFinance,AgreeFinance_Article,StakeholderParticip,Stakeholder_Article,Consultations,Consulations_Article,Compensation,Compensation_Article,National_Prog_Law,NationalLaws_Article,NonSig_Riparians,NonSigInterests_Article,People_Interests,PeoplesInterests_Article,AmendMech,AmendMech_Article,Precedent_NotEst,PrecedentNotEst_Article,Precedent_Est,PrecedentEst_Article,Enforcement,EnforceMech,WaterDiv_Method,Basin_Name
928,LKCH_NGA,LKCH,Lake Chad,NGA,Nigeria,268,278,128,268,278,128,268,268,Convention and statutes relating to the development of the Chad Basin,5/22/1964,"Cameroon, Chad, Niger, Nigeria",4,Electronic,http://faolex.fao.org/,,N.A.,Africa,Sub-Saharan Africa,Lake Chad,Lake Chad,2,"It is a treaty primarily concerned with economic development inside the basin.  The commission prepares general regulations, coordinates the research activities of the four states, examines their development schemes, makes recommendations and maintains contact among the four states.",N,1,2,4,Economic Development,Y,N,0,,,N,,,N,,Y,"Statutes, 4",-1,,N,,N,N,,N,,N,,3,"Statutes, 5",Y,"Statutes, 7",N,,N,,N,,None,,,N,0,,0,,N,,N,,N,,Y,"preamble, statutes, 8",,Y,preamble,Y,9,N,,"1, 3, 5",7,N,,N,,N,,N,,N,,N,,N,,Y,6,N,,N,,Y,Council,None,Lake Chad
925,LKCH_NER,LKCH,Lake Chad,NER,Niger,268,278,128,268,278,128,268,268,Convention and statutes relating to the development of the Chad Basin,5/22/1964,"Cameroon, Chad, Niger, Nigeria",4,Electronic,http://faolex.fao.org/,,N.A.,Africa,Sub-Saharan Africa,Lake Chad,Lake Chad,2,"It is a treaty primarily concerned with economic development inside the basin.  The commission prepares general regulations, coordinates the research activities of the four states, examines their development schemes, makes recommendations and maintains contact among the four states.",N,1,2,4,Economic Development,Y,N,0,,,N,,,N,,Y,"Statutes, 4",-1,,N,,N,N,,N,,N,,3,"Statutes, 5",Y,"Statutes, 7",N,,N,,N,,None,,,N,0,,0,,N,,N,,N,,Y,"preamble, statutes, 8",,Y,preamble,Y,9,N,,"1, 3, 5",7,N,,N,,N,,N,,N,,N,,N,,Y,6,N,,N,,Y,Council,None,Lake Chad
922,LKCH_CMR,LKCH,Lake Chad,CMR,Cameroon,268,278,128,268,278,128,268,268,Convention and statutes relating to the development of the Chad Basin,5/22/1964,"Cameroon, Chad, Niger, Nigeria",4,Electronic,http://faolex.fao.org/,,N.A.,Africa,Sub-Saharan Africa,Lake Chad,Lake Chad,2,"It is a treaty primarily concerned with economic development inside the basin.  The commission prepares general regulations, coordinates the research activities of the four states, examines their development schemes, makes recommendations and maintains contact among the four states.",N,1,2,4,Economic Development,Y,N,0,,,N,,,N,,Y,"Statutes, 4",-1,,N,,N,N,,N,,N,,3,"Statutes, 5",Y,"Statutes, 7",N,,N,,N,,None,,,N,0,,0,,N,,N,,N,,Y,"preamble, statutes, 8",,Y,preamble,Y,9,N,,"1, 3, 5",7,N,,N,,N,,N,,N,,N,,N,,Y,6,N,,N,,Y,Council,None,Lake Chad
2676,TULM_RUS,TULM,Tuloma,RUS,Russia,267,277,389,0,,,0,0,"Agreement between Finland and the Union of Soviet Socialist Republics concerning frontier watercourses (with exchange of letters), Helsinki",4/24/1964,"Finland, Soviet Union",10,Russian,537 UNTS 251; www.faolex.fao.org/faolex/,,Helsinki,Europe,Former Soviet Union,Frontier or shared waters,"Kemi, Olanga, Oulu, Pasvik, Tuloma, Vuoksa",1,Other issues discussed in treaty include industrial use of water and joint management.  Water quality is referred to in regards to keeping industrial discharges a specified distance from the other Party's fishing facilities.,N.A.,0,0,0,"Border Issues, Navigation",N.A.,N.A.,0,,,,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,None,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,Y,,N,,0,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N,None,None,Tuloma
2608,VUKS_RUS,VUKS,Vuoksa,RUS,Russia,267,277,389,0,,,0,0,"Agreement between Finland and the Union of Soviet Socialist Republics concerning frontier watercourses (with exchange of letters), Helsinki",4/24/1964,"Finland, Soviet Union",10,Russian,537 UNTS 251; www.faolex.fao.org/faolex/,,Helsinki,Europe,Former Soviet Union,Frontier or shared waters,"Kemi, Olanga, Oulu, Pasvik, Tuloma, Vuoksa",1,Other issues discussed in treaty include industrial use of water and joint management.  Water quality is referred to in regards to keeping industrial discharges a specified distance from the other Party's fishing facilities.,N.A.,0,0,0,"Border Issues, Navigation",N.A.,N.A.,0,,,,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,None,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,Y,,N,,0,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N,None,None,Vuoksa
2550,PSVK_RUS,PSVK,Pasvik,RUS,Russia,267,277,389,0,,,0,0,"Agreement between Finland and the Union of Soviet Socialist Republics concerning frontier watercourses (with exchange of letters), Helsinki",4/24/1964,"Finland, Soviet Union",10,Russian,537 UNTS 251; www.faolex.fao.org/faolex/,,Helsinki,Europe,Former Soviet Union,Frontier or shared waters,"Kemi, Olanga, Oulu, Pasvik, Tuloma, Vuoksa",1,Other issues discussed in treaty include industrial use of water and joint management.  Water quality is referred to in regards to keeping industrial discharges a specified distance from the other Party's fishing facilities.,N.A.,0,0,0,"Border Issues, Navigation",N.A.,N.A.,0,,,,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,None,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,Y,,N,,0,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N,None,None,Pasvik
2549,OULU_RUS,OULU,Oulu,RUS,Russia,267,277,389,0,,,0,0,"Agreement between Finland and the Union of Soviet Socialist Republics concerning frontier watercourses (with exchange of letters), Helsinki",4/24/1964,"Finland, Soviet Union",10,Russian,537 UNTS 251; www.faolex.fao.org/faolex/,,Helsinki,Europe,Former Soviet Union,Frontier or shared waters,"Kemi, Olanga, Oulu, Pasvik, Tuloma, Vuoksa",1,Other issues discussed in treaty include industrial use of water and joint management.  Water quality is referred to in regards to keeping industrial discharges a specified distance from the other Party's fishing facilities.,N.A.,0,0,0,"Border Issues, Navigation",N.A.,N.A.,0,,,,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,None,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,Y,,N,,0,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N,None,None,Oulu
2545,OLNG_RUS,OLNG,Olanga,RUS,Russia,267,277,389,0,,,0,0,"Agreement between Finland and the Union of Soviet Socialist Republics concerning frontier watercourses (with exchange of letters), Helsinki",4/24/1964,"Finland, Soviet Union",10,Russian,537 UNTS 251; www.faolex.fao.org/faolex/,,Helsinki,Europe,Former Soviet Union,Frontier or shared waters,"Kemi, Olanga, Oulu, Pasvik, Tuloma, Vuoksa",1,Other issues discussed in treaty include industrial use of water and joint management.  Water quality is referred to in regards to keeping industrial discharges a specified distance from the other Party's fishing facilities.,N.A.,0,0,0,"Border Issues, Navigation",N.A.,N.A.,0,,,,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,None,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,Y,,N,,0,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N,None,None,Olanga
2474,KEMI_RUS,KEMI,Kemi,RUS,Russia,267,277,389,0,,,0,0,"Agreement between Finland and the Union of Soviet Socialist Republics concerning frontier watercourses (with exchange of letters), Helsinki",4/24/1964,"Finland, Soviet Union",10,Russian,537 UNTS 251; www.faolex.fao.org/faolex/,,Helsinki,Europe,Former Soviet Union,Frontier or shared waters,"Kemi, Olanga, Oulu, Pasvik, Tuloma, Vuoksa",1,Other issues discussed in treaty include industrial use of water and joint management.  Water quality is referred to in regards to keeping industrial discharges a specified distance from the other Party's fishing facilities.,N.A.,0,0,0,"Border Issues, Navigation",N.A.,N.A.,0,,,,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,None,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,Y,,N,,0,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N,None,None,Kemi
2183,VUKS_FIN,VUKS,Vuoksa,FIN,Finland,267,277,389,0,,,0,0,"Agreement between Finland and the Union of Soviet Socialist Republics concerning frontier watercourses (with exchange of letters), Helsinki",4/24/1964,"Finland, Soviet Union",10,Russian,537 UNTS 251; www.faolex.fao.org/faolex/,,Helsinki,Europe,Western Europe,Frontier or shared waters,"Kemi, Olanga, Oulu, Pasvik, Tuloma, Vuoksa",1,Other issues discussed in treaty include industrial use of water and joint management.  Water quality is referred to in regards to keeping industrial discharges a specified distance from the other Party's fishing facilities.,N.A.,0,0,0,"Border Issues, Navigation",N.A.,N.A.,0,,,,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,None,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,Y,,N,,0,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N,None,None,Vuoksa
1881,TULM_FIN,TULM,Tuloma,FIN,Finland,267,277,389,0,,,0,0,"Agreement between Finland and the Union of Soviet Socialist Republics concerning frontier watercourses (with exchange of letters), Helsinki",4/24/1964,"Finland, Soviet Union",10,Russian,537 UNTS 251; www.faolex.fao.org/faolex/,,Helsinki,Europe,Western Europe,Frontier or shared waters,"Kemi, Olanga, Oulu, Pasvik, Tuloma, Vuoksa",1,Other issues discussed in treaty include industrial use of water and joint management.  Water quality is referred to in regards to keeping industrial discharges a specified distance from the other Party's fishing facilities.,N.A.,0,0,0,"Border Issues, Navigation",N.A.,N.A.,0,,,,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,None,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,Y,,N,,0,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N,None,None,Tuloma
1414,PSVK_FIN,PSVK,Pasvik,FIN,Finland,267,277,389,0,,,0,0,"Agreement between Finland and the Union of Soviet Socialist Republics concerning frontier watercourses (with exchange of letters), Helsinki",4/24/1964,"Finland, Soviet Union",10,Russian,537 UNTS 251; www.faolex.fao.org/faolex/,,Helsinki,Europe,Western Europe,Frontier or shared waters,"Kemi, Olanga, Oulu, Pasvik, Tuloma, Vuoksa",1,Other issues discussed in treaty include industrial use of water and joint management.  Water quality is referred to in regards to keeping industrial discharges a specified distance from the other Party's fishing facilities.,N.A.,0,0,0,"Border Issues, Navigation",N.A.,N.A.,0,,,,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,None,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,Y,,N,,0,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N,None,None,Pasvik
1386,OULU_FIN,OULU,Oulu,FIN,Finland,267,277,389,0,,,0,0,"Agreement between Finland and the Union of Soviet Socialist Republics concerning frontier watercourses (with exchange of letters), Helsinki",4/24/1964,"Finland, Soviet Union",10,Russian,537 UNTS 251; www.faolex.fao.org/faolex/,,Helsinki,Europe,Western Europe,Frontier or shared waters,"Kemi, Olanga, Oulu, Pasvik, Tuloma, Vuoksa",1,Other issues discussed in treaty include industrial use of water and joint management.  Water quality is referred to in regards to keeping industrial discharges a specified distance from the other Party's fishing facilities.,N.A.,0,0,0,"Border Issues, Navigation",N.A.,N.A.,0,,,,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,None,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,Y,,N,,0,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N,None,None,Oulu
1358,OLNG_FIN,OLNG,Olanga,FIN,Finland,267,277,389,0,,,0,0,"Agreement between Finland and the Union of Soviet Socialist Republics concerning frontier watercourses (with exchange of letters), Helsinki",4/24/1964,"Finland, Soviet Union",10,Russian,537 UNTS 251; www.faolex.fao.org/faolex/,,Helsinki,Europe,Western Europe,Frontier or shared waters,"Kemi, Olanga, Oulu, Pasvik, Tuloma, Vuoksa",1,Other issues discussed in treaty include industrial use of water and joint management.  Water quality is referred to in regards to keeping industrial discharges a specified distance from the other Party's fishing facilities.,N.A.,0,0,0,"Border Issues, Navigation",N.A.,N.A.,0,,,,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,None,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,Y,,N,,0,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N,None,None,Olanga
890,KEMI_FIN,KEMI,Kemi,FIN,Finland,267,277,389,0,,,0,0,"Agreement between Finland and the Union of Soviet Socialist Republics concerning frontier watercourses (with exchange of letters), Helsinki",4/24/1964,"Finland, Soviet Union",10,Russian,537 UNTS 251; www.faolex.fao.org/faolex/,,Helsinki,Europe,Western Europe,Frontier or shared waters,"Kemi, Olanga, Oulu, Pasvik, Tuloma, Vuoksa",1,Other issues discussed in treaty include industrial use of water and joint management.  Water quality is referred to in regards to keeping industrial discharges a specified distance from the other Party's fishing facilities.,N.A.,0,0,0,"Border Issues, Navigation",N.A.,N.A.,0,,,,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,None,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,Y,,N,,0,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N,None,None,Kemi
2021,UNKN_KWT,UNKN,Unknown,KWT,Kuwait,266,276,127,266,276,127,266,266,Agreement between Iraq and Kuwait concerning the supply of Kuwait with fresh water,2/11/1964,"Iraq, Kuwait",4,Partial text,"Iraq, The Weekly Gazette, No. 45, 4 November 1964, p. 3; FAO 55, p. 98",,N.A.,Asia,North Africa/Middle East,Natural waters of Iraq,Unknown,1,,N,1,1,5,Water Quantity,N,N,1.2,1,Kuwait receives 120 million imperial gallons per day,,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,None,,None,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,N.A.,,N.A.,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,N.A.,Complex but Clear,Unknown
2002,UNKN_IRQ,UNKN,Unknown,IRQ,Iraq,266,276,127,266,276,127,266,266,Agreement between Iraq and Kuwait concerning the supply of Kuwait with fresh water,2/11/1964,"Iraq, Kuwait",4,Partial text,"Iraq, The Weekly Gazette, No. 45, 4 November 1964, p. 3; FAO 55, p. 98",,N.A.,Asia,North Africa/Middle East,Natural waters of Iraq,Unknown,1,,N,1,1,5,Water Quantity,N,N,1.2,1,Kuwait receives 120 million imperial gallons per day,,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,None,,None,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,N.A.,,N.A.,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,N.A.,Complex but Clear,Unknown
1715,SENG_SEN,SENG,Senegal,SEN,Senegal,265,275,463,265,275,463,265,265,"Convention Relating to the Statute of the Senegal River. Dakar, 7 February, 1964",2/7/1964,"Guinea, Mali, Mauritania, Senegal",4,French,,,Dakar,Africa,Sub-Saharan Africa,Senegal,Senegal,2,,N,"2, 5",4,4,0,Y,N,0,,,N,,,N,,N,,2,3,Y,,rational exploitation of the resources of the basin,N,,N,,N,,2,3,Y,"preamble, 1",N,,N,,N,,None,,,N,0,,0,,N,,N,,N,,Y,"3, 16",,Y,11,N,,N,,"1, 2, 3, 5",16,N,,N,,N,,N,,N,,N,,N,,Y,15,N,,N,,N.A.,N.A.,N.A.,Senegal
1706,SENG_MRT,SENG,Senegal,MRT,Mauritania,265,275,463,265,275,463,265,265,"Convention Relating to the Statute of the Senegal River. Dakar, 7 February, 1964",2/7/1964,"Guinea, Mali, Mauritania, Senegal",4,French,,,Dakar,Africa,Sub-Saharan Africa,Senegal,Senegal,2,,N,"2, 5",4,4,0,Y,N,0,,,N,,,N,,N,,2,3,Y,,rational exploitation of the resources of the basin,N,,N,,N,,2,3,Y,"preamble, 1",N,,N,,N,,None,,,N,0,,0,,N,,N,,N,,Y,"3, 16",,Y,11,N,,N,,"1, 2, 3, 5",16,N,,N,,N,,N,,N,,N,,N,,Y,15,N,,N,,N.A.,N.A.,N.A.,Senegal
1697,SENG_MLI,SENG,Senegal,MLI,Mali,265,275,463,265,275,463,265,265,"Convention Relating to the Statute of the Senegal River. Dakar, 7 February, 1964",2/7/1964,"Guinea, Mali, Mauritania, Senegal",4,French,,,Dakar,Africa,Sub-Saharan Africa,Senegal,Senegal,2,,N,"2, 5",4,4,0,Y,N,0,,,N,,,N,,N,,2,3,Y,,rational exploitation of the resources of the basin,N,,N,,N,,2,3,Y,"preamble, 1",N,,N,,N,,None,,,N,0,,0,,N,,N,,N,,Y,"3, 16",,Y,11,N,,N,,"1, 2, 3, 5",16,N,,N,,N,,N,,N,,N,,N,,Y,15,N,,N,,N.A.,N.A.,N.A.,Senegal
1690,SENG_GIN,SENG,Senegal,GIN,Guinea,265,275,463,265,275,463,265,265,"Convention Relating to the Statute of the Senegal River. Dakar, 7 February, 1964",2/7/1964,"Guinea, Mali, Mauritania, Senegal",4,French,,,Dakar,Africa,Sub-Saharan Africa,Senegal,Senegal,2,,N,"2, 5",4,4,0,Y,N,0,,,N,,,N,,N,,2,3,Y,,rational exploitation of the resources of the basin,N,,N,,N,,2,3,Y,"preamble, 1",N,,N,,N,,None,,,N,0,,0,,N,,N,,N,,Y,"3, 16",,Y,11,N,,N,,"1, 2, 3, 5",16,N,,N,,N,,N,,N,,N,,N,,Y,15,N,,N,,N.A.,N.A.,N.A.,Senegal
1800,SLAW_USA,SLAW,St. Lawrence,USA,United States of America,376,404,352,324,345,321,324,324,1978 agreement between the United States and Canada on Great Lakes water quality,11/22/1978,"Canada, USA",5,Electronic,1153 UNTS 187,Protocol to TFDD 321,N.A.,North America,North America,Great Lakes,St. Lawrence,1,Includes amendments of 10/16/1993.  Outlines general and specific water quality objectives and responsibilities of International Joint Commission.,N,2,1,4,Water Quality,N,N,0,,,N,,,N,,N,,2,preamble,N,,N,N,,N,,N,,1,,N,,N,,N,,N,,None,,,N,"9, 7, 8","6, 10, Annex 10",0,,N,,Y,Annex 10,N,,Y,"7, 8",,Y,2,Y,"7, 9",Y,6,0,,Y,8,N,,Y,10,N,,Y,"2, 4",N,,N,,Y,13,N,,N,,N,None,None,St. Lawrence
162,CLMB_CAN,CLMB,Columbia,CAN,Canada,264,274,126,239,246,116,239,239,Exchange of notes constituting an agreement between Canada and the United States of America regarding sale of Canada’s entitlement to downstream benefits under the treaty relating to co-operative development of the water resources of the Columbia River Basin,1/22/1964,"Canada, USA",7,Electronic,,,Washington,North America,North America,Columbia,Columbia,1,,N,2,1,5,Hydro-power/Hydro-electricity,N,N,0,,,Y,,,N,,N,,-1,,N,,,N,,N,,N,,1,,N,,N,,N,,N,,Capital,"Attachement, A","This treaty refers to  the 1/17/1961 treaty and actually sells the water for the price agreed upon in the earlier treaty (US $254,400,000)",N,0,,0,,N,,Y,Attachement 1,N,,N,,,N,,N,,N,,3,"Attachement, 1",Y,"Attachement, 3",N,,N,,Y,"Attachement, 4",N,,N,,Y,,N,,N,,N,,N.A.,N.A.,Complex but Clear,Columbia
1801,SLAW_USA,SLAW,St. Lawrence,USA,United States of America,378,406,399,76,77,32,76,76,Exchange of notes between the government of Canada and the government of the United States of America constituting an agreement with respect of article I of the convention between Canada and the United States of America to regulate the level of the Lake of the Woods,6/19/1979,"Canada, USA",7,Electronic,,,Ottawa,North America,North America,Lake of the Woods,St. Lawrence,1,Sets new benchmark against which the level of the Lake of the Woods would be measured.,Y,2,1,5,Water Quantity,N,N,0,,,N,,,N,,N,,-1,,N,,N,N,,N,,N,,1,,N,,N,,N,,N,,None,,,N,0,,0,,N,,N,,N,,N,,,N,,N,,N,,0,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,None,None,St. Lawrence
161,CLMB_CAN,CLMB,Columbia,CAN,Canada,263,273,125,239,246,116,239,239,Exchange of notes constituting an agreement between Canada and the United States of America concerning the treaty relating to cooperative development of the water resources of the Columbia River Basin,1/22/1964,"Canada, USA",7,Electronic,,,N.A.,North America,North America,Columbia,Columbia,1,,N,2,1,5,Flood Control/Relief,N,N,0,,,Y,4,,N,,N,,-1,,N,,N,N,,N,,N,,1,,N,,N,,N,,N,,None,,None,N,1,1,1,1,N,,Y,1,Y,1,Y,1,,N,,N,,N,,0,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,None,Unclear,Columbia
2348,DANU_SRB,DANU,Danube,SRB,Serbia,262,272,318,257,267,123,257,257,Convention between the government of the Socialist Federal Republic of Yugoslavia and the government of the Romanian People's Republic concerning the determination of the value of investments and mutual accounting in connexion with the construction of the Iron Gates Water power and navigation system on the River Danube,11/30/1963,"Romania, Yugoslavia",7,Electronic,,,Belgrade,Europe,Eastern Europe,Danube,Danube,1,,N,2,3,5,"Infrastructure/Development, Hydro-power/Hydro-electricity",N,Y,0,,,Y,2,,N,,N,,-1,,N,,N,N,,N,,N,,1,,Y,2,Y,4,N,,N,,None,,,N,"1, 2, 9",4,1,4,Y,6,Y,6,Y,5,Y,3,,N,,N,,N,,0,,Y,2,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,None,None,Danube
2347,DANU_BIH,DANU,Danube,BIH,Bosnia and Herzegovina,262,272,318,257,267,123,257,257,Convention between the government of the Socialist Federal Republic of Yugoslavia and the government of the Romanian People's Republic concerning the determination of the value of investments and mutual accounting in connexion with the construction of the Iron Gates Water power and navigation system on the River Danube,11/30/1963,"Romania, Yugoslavia",7,Electronic,,,Belgrade,Europe,Eastern Europe,Danube,Danube,1,,N,2,3,5,"Infrastructure/Development, Hydro-power/Hydro-electricity",N,Y,0,,,Y,2,,N,,N,,-1,,N,,N,N,,N,,N,,1,,Y,2,Y,4,N,,N,,None,,,N,"1, 2, 9",4,1,4,Y,6,Y,6,Y,5,Y,3,,N,,N,,N,,0,,Y,2,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,None,None,Danube
2346,DANU_HRV,DANU,Danube,HRV,Croatia,262,272,318,257,267,123,257,257,Convention between the government of the Socialist Federal Republic of Yugoslavia and the government of the Romanian People's Republic concerning the determination of the value of investments and mutual accounting in connexion with the construction of the Iron Gates Water power and navigation system on the River Danube,11/30/1963,"Romania, Yugoslavia",7,Electronic,,,Belgrade,Europe,Eastern Europe,Danube,Danube,1,,N,2,3,5,"Infrastructure/Development, Hydro-power/Hydro-electricity",N,Y,0,,,Y,2,,N,,N,,-1,,N,,N,N,,N,,N,,1,,Y,2,Y,4,N,,N,,None,,,N,"1, 2, 9",4,1,4,Y,6,Y,6,Y,5,Y,3,,N,,N,,N,,0,,Y,2,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,None,None,Danube
2345,DANU_MNE,DANU,Danube,MNE,Montenegro,262,272,318,257,267,123,257,257,Convention between the government of the Socialist Federal Republic of Yugoslavia and the government of the Romanian People's Republic concerning the determination of the value of investments and mutual accounting in connexion with the construction of the Iron Gates Water power and navigation system on the River Danube,11/30/1963,"Romania, Yugoslavia",7,Electronic,,,Belgrade,Europe,Eastern Europe,Danube,Danube,1,,N,2,3,5,"Infrastructure/Development, Hydro-power/Hydro-electricity",N,Y,0,,,Y,2,,N,,N,,-1,,N,,N,N,,N,,N,,1,,Y,2,Y,4,N,,N,,None,,,N,"1, 2, 9",4,1,4,Y,6,Y,6,Y,5,Y,3,,N,,N,,N,,0,,Y,2,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,None,None,Danube
